Precio;Direccion;Superficie;Dormitorios;Baños;Link;Comuna;Valor UF;Valor Pesos
"Desde
UF 5.839";Reverendo Padre Werner Fromm 250, Las Condes;41 - 133 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/8992-life-apartments-nva#position=35&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 5.839;9
"Desde
UF 5.852";Julio Nieto 2017, Providencia;48 - 121 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8654-edificio-helium-nva#position=11&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 5.852;2
UF 5.900;Las Verbenas 8545, Las Condes, Región Metropolitana, Chile, Las Condes;45 m² útiles ; 1 dormitorio ; 1 baño;https://www.portalinmobiliario.com/MLC-537289088-las-verbenas-8545-las-condes-region-metropolitana-chile-_JM#position=16&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 5.900;0
UF 5.900;Alto Las Condes / Padre Hurtado, Las Condes;41 m² útiles ; 1 dormitorio ; 1 baño;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5652811-alto-las-condes-padre-hurtado-uda#position=32&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 5.900;0
"Desde
UF 5.900";Av. Antonio Varas 1713, Providencia;71 - 99 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8564-edificio-antonio-varas-1713-nva#position=22&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 5.900;0
UF 5.911;Blest Gana, La Reina;55 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5736446-blest-gana-uda#position=28&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 5.911;1
"Desde
UF 5.928";San Vicente De Paul 5855, La Reina;68 - 132 m² útiles ; 2 - 4 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/9161-edificio-san-vicente-nva#position=14&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 5.928;8
"Desde
UF 5.950";Pedro Torres 98, Ñuñoa;63 - 100 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7538-nucleos-edificio-pedro-torres-98-nva#position=23&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.950;0
UF 5.990;Av Tobalaba / Metro Fernando Castillo Ve, La Reina;83 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5587109-av-tobalaba-metro-fernando-castillo-ve-uda#position=14&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 5.990;0
"Desde
UF 5.990";Román Díaz 270, Providencia;47 - 85 m² útiles ; 1 - 2 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9092-edificio-don-roman-nva#position=10&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 5.990;0
"Desde
UF 5.990";Pascual Baburizza 500, Ñuñoa;70 - 91 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7671-pascual-baburizza-500-nva#position=18&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 5.990;0
UF 5.998;Av. Larrain / Metro Castillo Velasco 3 Estacionamientos, La Reina;90 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5725477-av-larrain-metro-castillo-velasco-3-estacionamientos-uda#position=27&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 5.998;8
UF 5.999,99;Mall Plaza Egaña / Blest Gana, La Reina;76 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5640670-mall-plaza-eganablest-gana-uda#position=30&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 5.999,99;9
UF 590;Avenida Santa Rosa 265 - Departamento 611, Santiago;32 m² útiles ; 1 dormitorio ; 1 baño;https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5697825-avenida-santa-rosa-265-departamento-611-uda#position=46&type=item&tracking_id=710b8e35-64c5-4445-90fe-500ed3a17690;Santiago, RM (Metropolitana);UF 590;0
UF 6.000;Metro Mall Plaza Egaña / Inversionistas, La Reina;80 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5235841-metro-mall-plaza-egana-inversionistas-uda#position=27&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 6.000;0
"Desde
UF 6.001";Los Talaveras 300, Ñuñoa;67 - 91 m² útiles ; 1 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8271-talaveras72-nva#position=6&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 6.001;1
"Desde
UF 6.024";Pocuro 2145, Providencia;46 - 116 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9469-edificio-pocuro-providencia-nva#position=49&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.024;4
"Desde
UF 6.046";Diego De Almagro 2065, Providencia;63 - 97 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9163-da2065-nva#position=26&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.046;6
"Desde
UF 6.060";Eduardo De La Barra 1355, Providencia;63 - 112 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9337-edificio-metrica-de-la-barra-nva#position=9&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 6.060;0
"Desde
UF 6.083";Baden 4921, Ñuñoa;66 - 113 m² útiles ; 1 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8148-baden-32-nva#position=12&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 6.083;3
UF 6.100;La Oracion / Av. Las Condes, Las Condes;54 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5428706-la-oracion-av-las-condes-uda#position=34&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 6.100;0
UF 6.100;Metro Plaza Egaña / Obispo Del Solar, La Reina;73 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5536432-metro-plaza-eganaobispo-del-solar-uda#position=17&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 6.100;0
UF 6.100;Metro Simón Bolívar, La Reina;81 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5620321-metro-simon-bolivar-uda#position=50&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 6.100;0
"Desde
UF 6.105";Luis Pereira 1200, Ñuñoa;57 - 105 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7983-espacio-pereira-nva#position=48&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 6.105;5
"Desde
UF 6.135";Bustos 2132, Providencia;62 - 91 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9519-bu2132-nva#position=27&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.135;5
"Desde
UF 6.177";Ricardo Lyon 2345, Providencia;60 - 104 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9386-edificio-lyon-2345-nva#position=47&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.177;7
"Desde
UF 6.190";Ricardo Matte 557, Providencia;62 - 103 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9239-edificio-matte-nva#position=37&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.190;0
UF 6.200;Avenida Pedro De Valdivia 1953, Providencia, Chile, Providencia;84 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-537309790-avenida-pedro-de-valdivia-1953-providencia-chile-_JM#position=20&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 6.200;0
UF 6.200;Félix De Amesti 923, Las Condes, Chile, Las Condes;64 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-538285808-felix-de-amesti-923-las-condes-chile-_JM#position=10&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 6.200;0
"Desde
UF 6.219";Heriberto Covarrubias 610, Ñuñoa;70 - 112 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7628-edificio-milano-nva#position=14&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 6.219;9
"Desde
UF 6.240";García Moreno 960, Ñuñoa;67 - 103 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9514-edificio-brown-norte-nva#position=18&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 6.240;0
"Desde
UF 6.280";Suecia 2345, Providencia;43 - 105 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8187-edificio-suecia-2345-nva#position=23&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.280;0
UF 6.300;Metro Alcántara, Las Condes;57 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-530309295-metro-alcantara-_JM#position=18&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 6.300;0
"Desde
UF 6.320";Pedro Torres 929, Ñuñoa;64 - 100 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8146-edificio-pedro-torres-nva#position=31&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 6.320;0
"Desde
UF 6.340";Martín De Zamora 3221, Las Condes;47 - 139 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/9491-zamora-3221-nva#position=17&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 6.340;0
"Desde
UF 6.343,69";Román Díaz 1155, Providencia;56 - 114 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/6463-roman-diaz-1155-nva#position=29&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.343,69;9
"Desde
UF 6.389";Bernarda Morin 467, Providencia;56 - 64 m² útiles ; 2 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/6969-edificio-bernarda-morin-nva#position=3&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 6.389;9
"Desde
UF 6.411";Guillermo Tell 5858, La Reina;69 - 143 m² útiles ; 2 - 4 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/8318-edificio-guillermo-tell-5858-nva#position=2&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 6.411;1
"Desde
UF 6.439";Santa Julia 360, Ñuñoa;62 - 95 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8513-edificio-verona-nva#position=15&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 6.439;9
"Desde
UF 6.440";Víctor Rae 5577, Las Condes;44 - 132 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/9499-edificio-victor-rae-nva#position=46&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 6.440;0
"Desde
UF 6.441";Bustos 2077, Providencia;42 - 106 m² útiles ; 1 - 3 dormitorios  ; 1 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/7128-edificio-terra-atacama-nva#position=34&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.441;1
"Desde
UF 6.450";Eucaliptus 2480, Providencia;58 - 123 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8883-edificio-eucaliptus-nva#position=16&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.450;0
"Desde
UF 6.450";José Miguel Claro 275, Providencia;60 - 139 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/7384-deja-vu-nva#position=50&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.450;0
"Desde
UF 6.474";Nueva Hannover 617, Ñuñoa;69 - 89 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8921-roma-nva#position=34&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 6.474;4
UF 6.490;Av. Ossa // Simón Bolivar, La Reina;70 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-526673677-departamento-en-venta-de-2-dormitorios-en-nunoa-_JM#position=36&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 6.490;0
UF 6.500;Américo Vespucio 22, Las Condes, Chile, Las Condes;60 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-537971353-americo-vespucio-22-las-condes-chile-_JM#position=39&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 6.500;0
"UF 6.500
UF 6.175
5% OFF";6.175;94 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5674905-mall-plaza-egana-a-pasos-metro-moderno-uda#position=18&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);"UF 6.500
UF 6.175
5% OFF";F
"Desde
UF 6.506";Bremen 1644, Ñuñoa;69 - 91 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7603-edificio-amanda-nva#position=11&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 6.506;6
UF 6.550;Mall Plaza Egaña, La Reina;75 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5072144-mall-plaza-egana-uda#position=1&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 6.550;0
UF 6.580;Francisco Bilbao / Ricardo Lyon, Providencia;100 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5669728-francisco-bilbao-ricardo-lyon-uda#position=42&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 6.580;0
"Desde
UF 6.600";Simón Bolívar 2543, Ñuñoa;67 - 111 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7342-edificio-simon-bolivar-2543-nva#position=6&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 6.600;0
UF 6.630;Espectacular Departamento 3d - 2b, Mall Plaza Egaña, La Reina;73 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5567998-espectacular-departamento-3d-2b-mall-plaza-egana-uda#position=48&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 6.630;0
UF 6.650;Plaza Egaña - 2d + 2b, La Reina;76 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5422039-plaza-egana-2d-2b-uda#position=29&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 6.650;0
"Desde
UF 6.650";Tobalaba 4623, Ñuñoa;75 m² útiles ; 2 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7398-edificio-bauhaus-nva#position=33&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 6.650;0
UF 6.650;Metro Plaza Egaña, La Reina;90 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-537966068-departamento-en-venta-de-3-dorm-en-la-reina-_JM#position=19&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 6.650;0
"Desde
UF 6.654";Martín Alonso Pinzón 4920, Las Condes;56 - 145 m² útiles ; 2 - 4 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/8732-edificio-porta-pinzon-nva#position=2&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 6.654;4
"Desde
UF 6.807";Roberto Del Río 1084, Providencia;70 - 81 m² útiles ; 1 - 2 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8297-del-rio30-nva#position=1&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.807;7
"Desde
UF 6.820";Estrella Solitaria 4761, Ñuñoa;75 - 102 m² útiles ; 2 - 4 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7424-estrella-solitaria-nva#position=37&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 6.820;0
"Desde
UF 6.832";Martín Alonso Pinzón 7444, Las Condes;65 - 121 m² útiles ; 2 - 4 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/6677-isa-pinzon-nva#position=49&type=item&tracking_id=699f36d6-95c4-4ee0-82df-62ba498e1f35;Las Condes, RM (Metropolitana);UF 6.832;2
UF 6.850;Hannover /av. Ossa. Metro Y Mall Plaza Ñuñoa, La Reina;73 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-538231289-hannover-av-ossa-metro-y-mall-plaza-nunoa-_JM#position=24&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 6.850;0
"Desde
UF 6.929";Diego De Almagro 5354, Ñuñoa;61 - 102 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8277-edificio-florencia-nva#position=11&type=item&tracking_id=149e246a-34b4-4f90-8727-b2c9224fd34a;Ñuñoa, RM (Metropolitana);UF 6.929;9
"Desde
UF 6.950";Bustos 2088, Providencia;78 - 107 m² útiles ; 2 - 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/7295-distrito-bustos-nva#position=25&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 6.950;0
"Desde
UF 6.990";Av. Ricardo Lyon 2107, Providencia;78 - 82 m² útiles ; 2 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8538-edificio-atellier-lyon-nva#position=2&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 6.990;0
UF 690;Avenida Beauchef 1325, Santiago;40 m² útiles ; 1 dormitorio ; 1 baño;https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5697848-avenida-beauchef-1325-uda#position=50&type=item&tracking_id=710b8e35-64c5-4445-90fe-500ed3a17690;Santiago, RM (Metropolitana);UF 690;0
UF 690;San Isidro 45 - Departamento 2109, Santiago;33 m² útiles ; 1 dormitorio ; 1 baño;https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5697802-san-isidro-45-departamento-2109-uda#position=49&type=item&tracking_id=710b8e35-64c5-4445-90fe-500ed3a17690;Santiago, RM (Metropolitana);UF 690;0
UF 690;San Isidro 45 - Departamento 1708, Santiago;33 m² útiles ; 1 dormitorio ; 1 baño;https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5697799-san-isidro-45-departamento-1708-uda#position=47&type=item&tracking_id=710b8e35-64c5-4445-90fe-500ed3a17690;Santiago, RM (Metropolitana);UF 690;0
UF 7.000;Larraín Con Av. Ossa, Región Metropolita, La Reina;90 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5691500-larrain-con-av-ossa-region-metropolita-uda#position=32&type=item&tracking_id=6a14b603-9d09-4c0f-85fd-40897ffbb217;La Reina, RM (Metropolitana);UF 7.000;0
UF 7.000;Braganza 8300, Las Condes, Chile, Las Condes;60 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-537299827-braganza-8300-las-condes-chile-_JM#position=17&type=item&tracking_id=3cb7652b-80d7-43c3-ad2e-76fb72fc267a;Las Condes, RM (Metropolitana);UF 7.000;0
UF 7.000;Suecia / Los Leones, Providencia;65 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/4238598-suecia-los-leones-uda#position=26&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 7.000;0
"Desde
UF 7.020";Holanda 1083, Providencia;57 - 99 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8367-edificio-holanda-1101-nva#position=8&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 7.020;0
"Desde
UF 7.028";Eduardo De La Barra 1445, Providencia;76 - 101 m² útiles ; 1 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8296-delabarra30-nva#position=2&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 7.028;8
"Desde
UF 7.133";Ricardo Wagner 2161, La Reina;76 - 81 m² útiles ; 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/6847-edificio-focus-nva#position=8&type=item&tracking_id=88c81499-8111-450b-80da-245859599ab7;La Reina, RM (Metropolitana);UF 7.133;3
"Desde
UF 7.140";Ricardo Lyon 988, Providencia;53 - 110 m² útiles ; 2 - 3 dormitorios  ; 2 - 3 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/8755-edificio-lyon-nva#position=38&type=item&tracking_id=9f078cbd-0a34-40ca-9f5a-cc7b75cb2c3a;Providencia, RM (Metropolitana);UF 7.140;0
UF 7.200;Full Remolado I Lastarria / U. Católica I 3d 3b I 1 Est, Santiago;110 m² útiles ; 3 dormitorios ; 3 baños;https://www.portalinmobiliario.com/MLC-530502518-departamento-en-venta-de-3-dorm-en-santiago-_JM#position=34&type=item&tracking_id=710b8e35-64c5-4445-90fe-500ed3a17690;Santiago, RM (Metropolitana);UF 7.200;0
UF 7.200;Alcalde Almanzor Ureta 1221, Providencia, Chile, Providencia;92 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/MLC-537048831-alcalde-almanzor-ureta-1221-providencia-chile-_JM#position=14&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 7.200;0
"Desde
UF 7.290";Luis Pereira 900, Ñuñoa;88 m² útiles ; 3 dormitorios  ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7337-edificio-luis-pereira-nva#position=42&type=item&tracking_id=69e2f639-8fa2-4031-a162-d8367205f002;Ñuñoa, RM (Metropolitana);UF 7.290;0
UF 7.300;Terranova 295, Providencia;70 m² útiles ; 2 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5737748-terranova-295-uda#position=22&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 7.300;0
UF 7.300;Holanda / Carmen Silva, Providencia;95 m² útiles ; 3 dormitorios ; 2 baños;https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5694517-holanda-carmen-silva-uda#position=35&type=item&tracking_id=c8c46702-0b85-4661-a2cf-4c79733f78e3;Providencia, RM (Metropolitana);UF 7.300;0
